SK_ID_CURR,TARGET
100001,0.045421760995947455
100005,0.08062679060738984
100013,0.04084878535785247
100028,0.04323519646844424
100038,0.11897500919255806
100042,0.04348601900711433
100057,0.035807645202900175
100065,0.04239419100952679
100066,0.03662757492842093
100067,0.05516422100128491
100074,0.05506698056395633
100090,0.04293003603132797
100091,0.10709908735124843
100092,0.04817458316565276
100106,0.04979306940345661
100107,0.13909138316951034
100109,0.04460328085008934
100117,0.03976227435465855
100128,0.1048527405717492
100141,0.041730376578184215
100150,0.04268659540067084
100168,0.03626342702395825
100169,0.04605955092243504
100170,0.15987730525116964
100171,0.050475166598114
100172,0.06660969637323799
100184,0.10340713950814914
100187,0.05921021175244008
100212,0.040248955456786806
100222,0.05623905151163192
100223,0.04446439168719547
100232,0.03607558517089005
100241,0.19977602870426084
100245,0.0397877659388906
100253,0.039900152347453866
100256,0.05065667034979956
100271,0.03623220236793906
100278,0.4965488914160895
100280,0.03670501778763145
100306,0.21156376638410102
100311,0.04932244837588504
100312,0.03798495971353498
100330,0.0842263309637436
100331,0.041002440269635426
100352,0.06574789047274833
100358,0.05880340246014287
100367,0.036727102963314114
100382,0.05964165552866968
100384,0.11129135468757294
100385,0.04812657335079123
100386,0.04209423421352613
100399,0.047626716774888264
100404,0.04061314709354742
100416,0.036867340907030734
100422,0.03937596000430457
100426,0.04237438856468388
100438,0.041037361854141
100444,0.07527955001801523
100445,0.07388939589269479
100446,0.05097994750278752
100447,0.03905142281524241
100450,0.06192355754831539
100466,0.03668779071506571
100483,0.037477659542845945
100484,0.0388872633779489
100494,0.05580273754168077
100510,0.07255286807697908
100512,0.03712682551842086
100517,0.04377590929239346
100548,0.043666596282303766
100551,0.0647957261469099
100552,0.04814995118051149
100553,0.037295695599585454
100561,0.06437282388883599
100568,0.314876223472724
100569,0.036975611456897206
100591,0.09778614975448396
100592,0.03979362047151367
100602,0.0393720831492329
100607,0.052510430880157624
100613,0.04825817845400063
100617,0.05097168738245701
100618,0.06439203580031476
100622,0.04728932878447102
100625,0.0496096472435487
100677,0.07456046447829935
100699,0.03934360249597858
100702,0.29838011971904577
100711,0.041011549980458605
100729,0.08266928466554335
100740,0.12950497664358698
100744,0.07216120898025297
100745,0.044148774575813045
100747,0.08663189420066582
100751,0.380603268951977
100752,0.039604513740235076
100753,0.10582793557993544
100754,0.19544747118090028
100760,0.04681108840978354
100762,0.06568800062039022
100763,0.03984505389006739
100765,0.03798566383439865
100770,0.08384680137429362
100772,0.04405586643746366
100777,0.04715147973527657
100791,0.03748634028069826
100792,0.03566188048106615
100797,0.04472161065436864
100823,0.04869668982269769
100826,0.042515279304622455
100830,0.04034457949304986
100836,0.07878564517133795
100872,0.05945650521898582
100910,0.04259699233246998
100913,0.061061949802296143
100918,0.03726366352681003
100931,0.03517700807150964
100952,0.04234826339792284
100953,0.04037965461523295
100965,0.12314673514013955
100970,0.042547362964960235
100982,0.13355812319259214
100983,0.20675342007077582
100984,0.05088519728997245
100987,0.044163121585039246
100997,0.051936206611951995
100998,0.3406782284026262
101002,0.04008197470178916
101005,0.08011791452210684
101008,0.5129286693239394
101020,0.05295741491523235
101021,0.06775199762401737
101024,0.04113516366383545
101025,0.24941772611816626
101026,0.03854968781795798
101031,0.036556107100876326
101041,0.03760343244310483
101051,0.035614248970500605
101055,0.05056141697645096
101056,0.13143317363452175
101057,0.03931042971401489
101064,0.038981943142791214
101079,0.05063977442989277
101087,0.03599047679556209
101090,0.04254975984225549
101092,0.060786452561019014
101097,0.09484422709441129
101099,0.03933723978681984
101107,0.08539370906792755
101118,0.03977354125592334
101125,0.0651126959592275
101126,0.03620510766292921
101128,0.03626652626592741
101136,0.05326209194630669
101140,0.15616205190368268
101149,0.05904770218656624
101160,0.13406060454017266
101169,0.12396865270730117
101181,0.045128059371555077
101186,0.03659713600901031
101190,0.039450653189318986
101193,0.06458167338538696
101194,0.07920244262359927
101198,0.08690528775529989
101200,0.03782887350021731
101204,0.03711711657767601
101211,0.04852704405165098
101213,0.04181099100027946
101223,0.04038418275770715
101225,0.09041723672998173
101237,0.05959556085961052
101243,0.05492501769197812
101244,0.06705898163314909
101258,0.03950346920582445
101259,0.13087250772854989
101268,0.08908333366169395
101269,0.04377148686332552
101271,0.040403687287762606
101279,0.0386872144090135
101281,0.23248834605583363
101287,0.04152102403961026
101292,0.04196606145106346
101294,0.041907845257652385
101296,0.07577288505262132
101297,0.03693924273346945
101299,0.041310801213779225
101301,0.041363607176796414
101305,0.05668534012177075
101308,0.2233949731544444
101318,0.035806971188180124
101327,0.10987186760331986
101329,0.0361246900648132
101332,0.05142581816270429
101337,0.04245960493308419
101343,0.041664727450726226
101345,0.03974941401188134
101346,0.03733691357528757
101353,0.03929486782408198
101354,0.09788067568312643
101355,0.20861366758439556
101356,0.039000086034355105
101362,0.05467995090461425
101363,0.6363855001225559
101365,0.038501858101797626
101366,0.04928720841720115
101367,0.2067446333924691
101368,0.03591705181423459
101374,0.0842005847575272
101380,0.03776612926597275
101383,0.046041935510585184
101398,0.03687606988335616
101399,0.09746206197550039
101401,0.1785306035290025
101412,0.047346443835465477
101426,0.0645614835291352
101427,0.4288798701578118
101428,0.13692444834938958
101429,0.07954465234775729
101434,0.03784422937180075
101440,0.20342522565544402
101448,0.05711832966990058
101449,0.04432716847938613
101465,0.04671956294496338
101467,0.039453983545423975
101472,0.05258708577760553
101478,0.09165208837791182
101497,0.04667477845131365
101504,0.03937235215487626
101547,0.035980828018119325
101548,0.05562843270019552
101555,0.05329852420777058
101570,0.03636329813125039
101572,0.043541573911510895
101578,0.0405651253463037
101580,0.07093229767618128
101588,0.06112762159161147
101602,0.04796652203015457
101610,0.08148098007657038
101614,0.04618628161461553
101616,0.043604472080751175
101643,0.08542723987319337
101644,0.0475051672443096
101649,0.04051033084309672
101650,0.05428238344649198
101665,0.037027474029207925
101667,0.07553275588157675
101669,0.07081934224563094
101674,0.06416153072358931
101675,0.035279544672342004
