SK_ID_CURR,TARGET
100001,0.04431153120852138
100005,0.08043175814990193
100013,0.0418307128463996
100028,0.042918884064355546
100038,0.11339680547980699
100042,0.044725038387140106
100057,0.035922491932144106
100065,0.04226270769705443
100066,0.03656390929589266
100067,0.05493296204402688
100074,0.05346901674456246
100090,0.04348593862266265
100091,0.1100837694515496
100092,0.04970491939782164
100106,0.05119610448984163
100107,0.14183211504744025
100109,0.04474591595049665
100117,0.040289348024228656
100128,0.112454783087284
100141,0.04167577741823488
100150,0.0427588842740389
100168,0.03626648733825555
100169,0.04596742794943602
100170,0.1800066065223617
100171,0.050680363930311834
100172,0.06599888910986736
100184,0.10136292170936664
100187,0.06658110006592724
100212,0.03989854652798257
100222,0.05494871658394769
100223,0.043661485863009594
100232,0.03601165588583129
100241,0.20831930998996614
100245,0.039766375040571164
100253,0.04061709585609709
100256,0.051642378062113005
100271,0.03654344598471397
100278,0.4548244040816932
100280,0.03683605791293552
100306,0.19173977955619817
100311,0.051200828056528126
100312,0.03792588371987126
100330,0.08604724581318031
100331,0.04078977117059561
100352,0.0730764765274517
100358,0.06031134409664316
100367,0.03665485373502545
100382,0.05821055546643842
100384,0.11952914464604994
100385,0.04823215433773006
100386,0.042539936675928494
100399,0.04775418390426961
100404,0.04066118036665614
100416,0.036972979753087706
100422,0.03926319087494133
100426,0.044860478298567416
100438,0.0411383580608929
100444,0.07467798361530402
100445,0.07586837524430559
100446,0.05210583316021761
100447,0.038883369981364935
100450,0.06564016582981498
100466,0.03657441853946314
100483,0.037456461546124906
100484,0.03884568247407786
100494,0.05401882112120562
100510,0.07150763392688679
100512,0.03704490884829505
100517,0.04342597207931389
100548,0.042582048824451046
100551,0.06430222293478363
100552,0.04693516843923042
100553,0.037652298731755074
100561,0.0717871767030698
100568,0.3031651572443762
100569,0.036757502787611376
100591,0.11047842981410076
100592,0.0397612419636527
100602,0.039057553990733095
100607,0.05698955996713034
100613,0.04954529375529302
100617,0.05259085874334478
100618,0.06852000890691898
100622,0.046901375377068934
100625,0.050586960191188204
100677,0.07884942588563004
100699,0.03931145425128245
100702,0.2779215803680458
100711,0.04191548278277457
100729,0.07551709082605078
100740,0.1257815339556987
100744,0.0728035636745289
100745,0.04377328509090942
100747,0.08270996653172001
100751,0.33727200489867976
100752,0.040035895271260336
100753,0.11889241883037409
100754,0.2017445313738982
100760,0.04593157932904102
100762,0.06768366334830327
100763,0.040476918917846605
100765,0.038026025522181074
100770,0.08325469404403248
100772,0.04363048501994622
100777,0.04707852646272085
100791,0.03791563153346601
100792,0.03562753909388098
100797,0.044061528200322955
100823,0.04695664707034058
100826,0.042100553594081026
100830,0.040302432966137725
100836,0.07382797538914722
100872,0.05608917372059717
100910,0.042955405346379705
100913,0.06758555619078611
100918,0.03765093007515702
100931,0.03524365983502253
100952,0.043421083344495376
100953,0.040578764288508956
100965,0.12254205851589757
100970,0.04236939391595446
100982,0.14733557445094542
100983,0.21622250384038036
100984,0.05180947091519963
100987,0.04649701376331066
100997,0.051582962037702476
100998,0.37496284646124606
101002,0.04098591660359793
101005,0.08116630525942813
101008,0.4839429390878422
101020,0.05263705449618535
101021,0.07759036950554796
101024,0.0421498859446001
101025,0.2967117065674183
101026,0.03864669280375404
101031,0.036253954255837835
101041,0.03733595215911505
101051,0.03570598830386689
101055,0.05249697294068162
101056,0.12822037927975954
101057,0.039047427661362204
101064,0.03910795429862264
101079,0.05068165354119501
101087,0.03616743467988891
101090,0.041819196572842235
101092,0.06431435167192123
101097,0.10261383027362321
101099,0.03897285336020541
101107,0.08308045705953035
101118,0.040148802746753795
101125,0.0727207461150072
101126,0.036173494402242226
101128,0.03645616401583486
101136,0.05665265090621234
101140,0.1533591006561085
101149,0.05727589572426761
101160,0.12452519288447442
101169,0.12289100624326718
101181,0.04582364683341862
101186,0.03649576871516548
101190,0.03953826245363485
101193,0.06355989224158705
101194,0.08586517408580338
101198,0.09069220572359307
101200,0.03769880993853901
101204,0.03766908651252486
101211,0.049353259654181386
101213,0.04172406319161744
101223,0.04068182391739443
101225,0.09089236738991732
101237,0.05947211898777188
101243,0.056265024130866446
101244,0.06965679343337919
101258,0.03922429426150278
101259,0.13543152785457394
101268,0.08556910165653678
101269,0.04423756620435477
101271,0.039516183399416024
101279,0.03884174694605281
101281,0.24588547524627097
101287,0.043016935545298285
101292,0.04162795655496034
101294,0.04166055902407728
101296,0.08034771943804894
101297,0.036910652633234675
101299,0.041548061749643525
101301,0.04114608381173336
101305,0.05806648489035746
101308,0.2190749644941762
101318,0.0359126626041023
101327,0.108587542738744
101329,0.03587534730395402
101332,0.05272862154785927
101337,0.042902572917007095
101343,0.04127981192438577
101345,0.0397588893265682
101346,0.03776357022332384
101353,0.03940896563216319
101354,0.09502034273116813
101355,0.22939950313735974
101356,0.03955000873704838
101362,0.052944952477394766
101363,0.6273297307507197
101365,0.03830681705434825
101366,0.05044604627063406
101367,0.19345878441351658
101368,0.03596912319389488
101374,0.09055788532863773
101380,0.03738479919552734
101383,0.04831834205911668
101398,0.036960917051692986
101399,0.10006096507315772
101401,0.18304924470525896
101412,0.04764152448296478
101426,0.06406624995762601
101427,0.42632642315195357
101428,0.1512413567960412
101429,0.07663749692261375
101434,0.03776962626497343
101440,0.21812555847128473
101448,0.055494817806625726
101449,0.04515186922699846
101465,0.04717362629328867
101467,0.040333699717874774
101472,0.05319087568808887
101478,0.10355431054146533
101497,0.04746486893059577
101504,0.040357674432095224
101547,0.03597030481720134
101548,0.05606956163405846
101555,0.05502763362916613
101570,0.03605622975022223
101572,0.043136374587334866
101578,0.04019056726594218
101580,0.07679129214388596
101588,0.061777470950128165
101602,0.04817470458935037
101610,0.08346878192911511
101614,0.04524465526989967
101616,0.046006363113592914
101643,0.09146486873542746
101644,0.04794853990311349
101649,0.04077309563696611
101650,0.05239582514111609
101665,0.037257131324853754
101667,0.07409208436056712
101669,0.07689320214584452
101674,0.06692015613681915
101675,0.035230271575815195
101678,0.07663789090502318
